station_name,show_type,show_kind_name,show_description,show_id,show_title,show_date,show_since,show_till,relation_type,show_duration_minutes,moderators 
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638976,Zprávy,2023-04-06,15:30:00,15:31:43,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638979,Zprávy,2023-04-06,16:00:00,16:03:54,premiéra,4,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",18638982,Odpolední Radiožurnál,2023-04-06,16:05:48,17:00:00,premiéra,55,Štěpán Pokorný
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638983,Zprávy,2023-04-06,16:30:00,16:31:51,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638986,Zprávy,2023-04-06,17:00:00,17:04:10,premiéra,5,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",18638989,Odpolední Radiožurnál,2023-04-06,17:05:53,18:00:00,premiéra,55,Štěpán Pokorný
Radiožurnál,AFTERNOON,Publicistika,"Hostem je Karel Řehka, náčelník generálního štábu české armády. Severoatlantická aliance přijala tento týden do svých řad nového člena - Finsko. Jak se změní NATO příchodem země, která má přes tisíc kilometrů dlouhou společnou hranici s Ruskem? Jak se v tomto roce bude vyvíjet válka na Ukrajině a jakou pomoc může Ukrajincům poskytnout Armáda ČR? Moderuje Tomáš Pancíř.",18638990,Dvacet minut Radiožurnálu,2023-04-06,17:05:53,17:29:53,premiéra,24,Tomáš Pancíř
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638991,Zprávy,2023-04-06,17:30:00,17:31:46,premiéra,2,
Radiožurnál,EVENING,Zpravodajství,"Zpravodajský souhrn nejdůležitějších událostí dne. Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638994,Hlavní zprávy,2023-04-06,18:00:00,18:08:45,premiéra,9,
Radiožurnál,EVENING,Zpravodajství,"O všem, co se právě děje",18638997,Hlavní zprávy - rozhovory a komentáře,2023-04-06,18:09:59,18:30:00,premiéra,21,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18638998,Zprávy,2023-04-06,18:30:00,18:31:49,premiéra,2,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",18639001,Odpolední Radiožurnál,2023-04-06,18:33:34,19:00:00,premiéra,27,Štěpán Pokorný
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639002,Zprávy,2023-04-06,19:00:00,19:03:47,premiéra,4,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže, nejrychlejší zpravodajství i ekonomické aktuality. Moderuje Štěpán Pokorný.",18639005,Odpolední Radiožurnál,2023-04-06,19:05:31,20:00:00,premiéra,55,Štěpán Pokorný
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639006,Zprávy,2023-04-06,19:30:00,19:32:00,premiéra,2,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639009,Zprávy,2023-04-06,20:00:00,20:03:40,premiéra,4,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.,18639012,Večerní Radiožurnál,2023-04-06,20:05:23,21:00:00,premiéra,55,Zuzana Burešová
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639013,Zprávy,2023-04-06,20:30:00,20:32:02,premiéra,3,
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639016,Zprávy,2023-04-06,21:00:00,21:04:02,premiéra,5,
Radiožurnál,EVENING,"Magazín zprav., publicistiky a hudby",Hostem je alergoložka Dana Čechová. Moderuje Lucie Výborná. (repríza),18639019,Host Lucie Výborné,2023-04-06,21:05:39,22:00:00,premiéra,55,Lucie Výborná
Radiožurnál,EVENING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639020,Zprávy,2023-04-06,21:30:00,21:31:50,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639023,Zprávy,2023-04-06,22:00:00,22:03:38,premiéra,4,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.,18639026,Večerní Radiožurnál,2023-04-06,22:05:17,23:00:00,premiéra,55,Zuzana Burešová
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639027,Zprávy,2023-04-06,22:30:00,22:31:42,premiéra,2,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639030,Zprávy,2023-04-06,23:00:00,23:04:28,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Zuzana Burešová.,18639033,Večerní Radiožurnál,2023-04-06,23:05:59,00:00:00,premiéra,-1385,Zuzana Burešová
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639034,Zprávy,2023-04-06,23:30:00,23:32:12,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639037,Zprávy,2023-04-07,00:00:00,00:08:20,premiéra,9,
Radiožurnál,NIGHT,Publicistika,"Hostem je Karel Řehka, náčelník generálního štábu české armády. Severoatlantická aliance přijala tento týden do svých řad nového člena - Finsko. Jak se změní NATO příchodem země, která má přes tisíc kilometrů dlouhou společnou hranici s Ruskem? Jak se v tomto roce bude vyvíjet válka na Ukrajině a jakou pomoc může Ukrajincům poskytnout Armáda ČR? Moderuje Tomáš Pancíř. (repríza)",18639040,Dvacet minut Radiožurnálu,2023-04-07,00:10:35,00:34:35,repríza,24,Tomáš Pancíř
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639041,Zprávy,2023-04-07,00:34:35,00:36:41,premiéra,3,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18639044,Noční Radiožurnál,2023-04-07,00:38:14,01:00:00,premiéra,22,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639045,Zprávy,2023-04-07,01:00:00,01:04:56,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18639048,Noční Radiožurnál,2023-04-07,01:06:18,02:00:00,premiéra,54,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,,18660033,Byznys dnes,2023-04-07,01:11:08,01:13:25,repríza,3,
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639049,Zprávy,2023-04-07,01:30:00,01:32:01,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639052,Zprávy,2023-04-07,02:00:00,02:04:33,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18639055,Noční Radiožurnál,2023-04-07,02:05:51,03:00:00,premiéra,55,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639056,Zprávy,2023-04-07,02:30:00,02:32:05,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639059,Zprávy,2023-04-07,03:00:00,03:04:52,premiéra,5,
Radiožurnál,NIGHT,Publicistika,Fenomén Umělá inteligence. Moderuje Jan Pokorný. (repríza),18660034,Speciál Radiožurnálu,2023-04-07,03:06:13,03:55:56,repríza,50,Jan Pokorný
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18639062,Noční Radiožurnál,2023-04-07,03:55:56,04:00:00,premiéra,5,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639066,Zprávy,2023-04-07,04:00:00,04:04:39,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby",Aktuální reportáže a nejrychlejší zpravodajství. Moderuje Jiří Štefl.,18639069,Noční Radiožurnál,2023-04-07,04:06:02,05:00:00,premiéra,54,Jiří Štefl
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639070,Zprávy,2023-04-07,04:30:00,04:32:12,premiéra,3,
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639073,Zprávy,2023-04-07,05:00:00,05:04:04,premiéra,5,
Radiožurnál,NIGHT,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18639076,Ranní Radiožurnál,2023-04-07,05:05:29,06:00:00,premiéra,55,Petr Král
Radiožurnál,NIGHT,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639079,Zprávy,2023-04-07,05:30:00,05:31:49,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553",18639085,Hlavní zprávy,2023-04-07,06:00:00,06:04:20,premiéra,5,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18639088,Ranní Radiožurnál,2023-04-07,06:05:54,07:00:00,premiéra,55,Petr Král
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639089,Zprávy,2023-04-07,06:15:00,06:16:05,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639092,Zprávy,2023-04-07,06:30:00,06:31:34,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639095,Zprávy,2023-04-07,06:45:00,06:45:49,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553",18639098,Hlavní zprávy,2023-04-07,07:00:00,07:04:33,premiéra,5,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18639101,Ranní Radiožurnál,2023-04-07,07:06:01,08:00:00,premiéra,54,Petr Král
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639102,Zprávy,2023-04-07,07:15:00,07:15:57,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639105,Zprávy,2023-04-07,07:30:00,07:31:31,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639108,Zprávy,2023-04-07,07:45:00,07:45:44,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553",18639112,Hlavní zprávy,2023-04-07,08:00:00,08:04:17,premiéra,5,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, výběr z médií. Moderuje Petr Král.",18639115,Ranní Radiožurnál,2023-04-07,08:05:59,09:00:00,premiéra,55,Petr Král
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639116,Zprávy,2023-04-07,08:15:00,08:15:52,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639119,Zprávy,2023-04-07,08:30:00,08:31:34,premiéra,2,
Radiožurnál,MORNING,Zpravodajství,"Zpravodajství z Česka i ze světa. Sport, Zelená vlna a předpověď počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639122,Zprávy,2023-04-07,08:45:00,08:45:40,premiéra,1,
Radiožurnál,MORNING,Zpravodajství,,18639111,Ranní interview,2023-04-07,08:49:52,08:55:53,premiéra,7,
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639125,Zprávy,2023-04-07,09:00:00,09:04:38,premiéra,5,
Radiožurnál,MORNING,"Magazín zprav., publicistiky a hudby","Hostem je Josef Suchár, farář z Neratova. Moderuje Lucie Výborná.",18639128,Host Lucie Výborné,2023-04-07,09:06:00,10:00:00,premiéra,54,Lucie Výborná
Radiožurnál,MORNING,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639129,Zprávy,2023-04-07,09:30:00,09:31:48,premiéra,2,
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639132,Zprávy,2023-04-07,10:00:00,10:04:26,premiéra,5,
Radiožurnál,NOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, ekonomické aktuality i informace z regionů. Moderuje Jiří Chum.",18639135,Dopolední Radiožurnál,2023-04-07,10:06:23,11:00:00,premiéra,54,Jiří Chum
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639137,Zprávy,2023-04-07,10:30:00,10:31:46,premiéra,2,
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639140,Zprávy,2023-04-07,11:00:00,11:03:59,premiéra,4,
Radiožurnál,NOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, ekonomické aktuality i informace z regionů. Moderuje Jiří Chum.",18639143,Dopolední Radiožurnál,2023-04-07,11:05:55,12:00:00,premiéra,55,Jiří Chum
Radiožurnál,NOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639144,Zprávy,2023-04-07,11:30:00,11:31:47,premiéra,2,
Radiožurnál,AFTERNOON,Zpravodajství,"Zpravodajský souhrn. Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639147,Hlavní zprávy,2023-04-07,12:00:00,12:08:56,premiéra,9,
Radiožurnál,AFTERNOON,Zpravodajství,"O všem, co se právě děje",18639150,Hlavní zprávy - rozhovory a komentáře,2023-04-07,12:10:13,12:30:00,premiéra,20,
Radiožurnál,AFTERNOON,Zpravodajství,"Z domova i ze světa. Sport, Zelená vlna a počasí. O dopravní situaci informujte na bezplatné lince 800 553 553.",18639151,Zprávy,2023-04-07,12:30:00,12:31:50,premiéra,2,
Radiožurnál,AFTERNOON,"Magazín zprav., publicistiky a hudby","Aktuální reportáže a nejrychlejší zpravodajství, ekonomické aktuality i informace z regionů. Moderuje Jiří Chum.",18639154,Dopolední Radiožurnál,2023-04-07,12:34:09,13:00:00,premiéra,26,Jiří Chum
